group_id,category,split,sample_key,sample_number,normal_class,anomaly_class,metadata_anomaly_class,metadata_label_matches_filename,rows,distinct_views,observed_views,missing_views,duplicate_views,five_rows,expected_camera_set,no_duplicate_cameras,single_category,single_split,single_sample_key,single_meta_prefix,single_normal_class,unique_image_paths,all_images_exist,declared_masks_exist,all_masks_correspond,all_categories_match,all_labels_match_filenames,valid_five_view_group
pcb::pcb_0027_NG_HS,pcb,test,pcb_0027_NG_HS,0027,OK,NG_HS,HS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0027_NG_QS,pcb,test,pcb_0027_NG_QS,0027,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0027_NG_YW,pcb,test,pcb_0027_NG_YW,0027,OK,NG_YW,YW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0027_NG_ZW,pcb,test,pcb_0027_NG_ZW,0027,OK,NG_ZW,ZW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0027_OK,pcb,train,pcb_0027_OK,0027,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0028_NG_HS,pcb,test,pcb_0028_NG_HS,0028,OK,NG_HS,HS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0028_NG_QS,pcb,test,pcb_0028_NG_QS,0028,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0028_NG_YW,pcb,test,pcb_0028_NG_YW,0028,OK,NG_YW,YW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0028_NG_ZW,pcb,test,pcb_0028_NG_ZW,0028,OK,NG_ZW,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0028_OK,pcb,test,pcb_0028_OK,0028,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0029_NG_HS,pcb,test,pcb_0029_NG_HS,0029,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0029_NG_QS,pcb,test,pcb_0029_NG_QS,0029,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0029_NG_YW,pcb,test,pcb_0029_NG_YW,0029,OK,NG_YW,YW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0029_NG_ZW,pcb,test,pcb_0029_NG_ZW,0029,OK,NG_ZW,ZW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0029_OK,pcb,train,pcb_0029_OK,0029,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0030_NG_HS,pcb,test,pcb_0030_NG_HS,0030,OK,NG_HS,HS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0030_NG_QS,pcb,test,pcb_0030_NG_QS,0030,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0030_NG_YW,pcb,test,pcb_0030_NG_YW,0030,OK,NG_YW,YW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0030_NG_ZW,pcb,test,pcb_0030_NG_ZW,0030,OK,NG_ZW,ZW,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0030_OK,pcb,train,pcb_0030_OK,0030,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0031_NG_HS,pcb,test,pcb_0031_NG_HS,0031,OK,NG_HS,HS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0031_NG_QS,pcb,test,pcb_0031_NG_QS,0031,OK,NG_QS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0031_NG_YW,pcb,test,pcb_0031_NG_YW,0031,OK,NG_YW,YW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0031_NG_ZW,pcb,test,pcb_0031_NG_ZW,0031,OK,NG_ZW,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0031_OK,pcb,test,pcb_0031_OK,0031,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0032_NG_HS,pcb,test,pcb_0032_NG_HS,0032,OK,NG_HS,HS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0032_NG_QS,pcb,test,pcb_0032_NG_QS,0032,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0032_NG_YW,pcb,test,pcb_0032_NG_YW,0032,OK,NG_YW,YW,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0032_NG_ZW,pcb,test,pcb_0032_NG_ZW,0032,OK,NG_ZW,ZW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0032_OK,pcb,train,pcb_0032_OK,0032,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0033_NG_HS,pcb,test,pcb_0033_NG_HS,0033,OK,NG_HS,HS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0033_NG_QS,pcb,test,pcb_0033_NG_QS,0033,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0033_NG_YW,pcb,test,pcb_0033_NG_YW,0033,OK,NG_YW,YW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0033_NG_ZW,pcb,test,pcb_0033_NG_ZW,0033,OK,NG_ZW,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0033_OK,pcb,train,pcb_0033_OK,0033,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0034_NG_HS,pcb,test,pcb_0034_NG_HS,0034,OK,NG_HS,HS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0034_NG_QS,pcb,test,pcb_0034_NG_QS,0034,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0034_NG_YW,pcb,test,pcb_0034_NG_YW,0034,OK,NG_YW,YW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0034_NG_ZW,pcb,test,pcb_0034_NG_ZW,0034,OK,NG_ZW,ZW,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0034_OK,pcb,test,pcb_0034_OK,0034,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0035_NG_HS,pcb,test,pcb_0035_NG_HS,0035,OK,NG_HS,HS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0035_NG_QS,pcb,test,pcb_0035_NG_QS,0035,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0035_NG_YW,pcb,test,pcb_0035_NG_YW,0035,OK,NG_YW,YW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0035_NG_ZW,pcb,test,pcb_0035_NG_ZW,0035,OK,NG_ZW,ZW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0035_OK,pcb,train,pcb_0035_OK,0035,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0036_NG_HS,pcb,test,pcb_0036_NG_HS,0036,OK,NG_HS,HS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0036_NG_QS,pcb,test,pcb_0036_NG_QS,0036,OK,NG_QS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0036_NG_YW,pcb,test,pcb_0036_NG_YW,0036,OK,NG_YW,YW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0036_NG_ZW,pcb,test,pcb_0036_NG_ZW,0036,OK,NG_ZW,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0036_OK,pcb,test,pcb_0036_OK,0036,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0037_NG_HS,pcb,test,pcb_0037_NG_HS,0037,OK,NG_HS,HS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0037_NG_QS,pcb,test,pcb_0037_NG_QS,0037,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0037_NG_YW,pcb,test,pcb_0037_NG_YW,0037,OK,NG_YW,YW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0037_NG_ZW,pcb,test,pcb_0037_NG_ZW,0037,OK,NG_ZW,ZW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0037_OK,pcb,train,pcb_0037_OK,0037,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0038_NG_HS,pcb,test,pcb_0038_NG_HS,0038,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0038_NG_QS,pcb,test,pcb_0038_NG_QS,0038,OK,NG_QS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0038_NG_YW,pcb,test,pcb_0038_NG_YW,0038,OK,NG_YW,YW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0038_NG_ZW,pcb,test,pcb_0038_NG_ZW,0038,OK,NG_ZW,ZW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0038_OK,pcb,test,pcb_0038_OK,0038,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0039_NG_HS,pcb,test,pcb_0039_NG_HS,0039,OK,NG_HS,HS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0039_NG_QS,pcb,test,pcb_0039_NG_QS,0039,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0039_NG_YW,pcb,test,pcb_0039_NG_YW,0039,OK,NG_YW,YW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0039_NG_ZW,pcb,test,pcb_0039_NG_ZW,0039,OK,NG_ZW,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0039_OK,pcb,test,pcb_0039_OK,0039,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0040_NG_HS,pcb,test,pcb_0040_NG_HS,0040,OK,NG_HS,HS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0040_NG_QS,pcb,test,pcb_0040_NG_QS,0040,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0040_NG_YW,pcb,test,pcb_0040_NG_YW,0040,OK,NG_YW,YW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0040_NG_ZW,pcb,test,pcb_0040_NG_ZW,0040,OK,NG_ZW,ZW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0040_OK,pcb,train,pcb_0040_OK,0040,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0041_NG_HS,pcb,test,pcb_0041_NG_HS,0041,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0041_NG_QS,pcb,test,pcb_0041_NG_QS,0041,OK,NG_QS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0041_NG_YW,pcb,test,pcb_0041_NG_YW,0041,OK,NG_YW,YW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0041_NG_ZW,pcb,test,pcb_0041_NG_ZW,0041,OK,NG_ZW,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0041_OK,pcb,train,pcb_0041_OK,0041,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0042_NG_HS,pcb,test,pcb_0042_NG_HS,0042,OK,NG_HS,HS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0042_NG_QS,pcb,test,pcb_0042_NG_QS,0042,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0042_NG_YW,pcb,test,pcb_0042_NG_YW,0042,OK,NG_YW,YW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0042_NG_ZW,pcb,test,pcb_0042_NG_ZW,0042,OK,NG_ZW,ZW,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0042_OK,pcb,test,pcb_0042_OK,0042,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0043_NG_HS,pcb,test,pcb_0043_NG_HS,0043,OK,NG_HS,HS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0043_NG_QS,pcb,test,pcb_0043_NG_QS,0043,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0043_NG_YW,pcb,test,pcb_0043_NG_YW,0043,OK,NG_YW,YW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0043_NG_ZW,pcb,test,pcb_0043_NG_ZW,0043,OK,NG_ZW,ZW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0043_OK,pcb,test,pcb_0043_OK,0043,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0044_NG_HS,pcb,test,pcb_0044_NG_HS,0044,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0044_NG_QS,pcb,test,pcb_0044_NG_QS,0044,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0044_NG_YW,pcb,test,pcb_0044_NG_YW,0044,OK,NG_YW,YW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0044_NG_ZW,pcb,test,pcb_0044_NG_ZW,0044,OK,NG_ZW,ZW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0044_OK,pcb,train,pcb_0044_OK,0044,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0045_NG_HS,pcb,test,pcb_0045_NG_HS,0045,OK,NG_HS,HS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0045_NG_QS,pcb,test,pcb_0045_NG_QS,0045,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0045_NG_YW,pcb,test,pcb_0045_NG_YW,0045,OK,NG_YW,YW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0045_NG_ZW,pcb,test,pcb_0045_NG_ZW,0045,OK,NG_ZW,ZW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0045_OK,pcb,test,pcb_0045_OK,0045,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0046_NG_HS,pcb,test,pcb_0046_NG_HS,0046,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0046_NG_QS,pcb,test,pcb_0046_NG_QS,0046,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0046_NG_YW,pcb,test,pcb_0046_NG_YW,0046,OK,NG_YW,YW,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0046_NG_ZW,pcb,test,pcb_0046_NG_ZW,0046,OK,NG_ZW,ZW,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0046_OK,pcb,test,pcb_0046_OK,0046,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0047_NG_HS,pcb,test,pcb_0047_NG_HS,0047,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0047_NG_QS,pcb,test,pcb_0047_NG_QS,0047,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0047_NG_YW,pcb,test,pcb_0047_NG_YW,0047,OK,NG_YW,YW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0047_NG_ZW,pcb,test,pcb_0047_NG_ZW,0047,OK,NG_ZW,ZW,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0047_OK,pcb,test,pcb_0047_OK,0047,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0048_NG_HS,pcb,test,pcb_0048_NG_HS,0048,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0048_NG_QS,pcb,test,pcb_0048_NG_QS,0048,OK,NG_QS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0048_NG_YW,pcb,test,pcb_0048_NG_YW,0048,OK,NG_YW,YW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0048_NG_ZW,pcb,test,pcb_0048_NG_ZW,0048,OK,NG_ZW,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0048_OK,pcb,test,pcb_0048_OK,0048,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0049_NG_HS,pcb,test,pcb_0049_NG_HS,0049,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0049_NG_QS,pcb,test,pcb_0049_NG_QS,0049,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0049_NG_YW,pcb,test,pcb_0049_NG_YW,0049,OK,NG_YW,YW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0049_NG_ZW,pcb,test,pcb_0049_NG_ZW,0049,OK,NG_ZW,ZW,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0049_OK,pcb,test,pcb_0049_OK,0049,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0050_NG_HS,pcb,test,pcb_0050_NG_HS,0050,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0050_NG_QS,pcb,test,pcb_0050_NG_QS,0050,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0050_NG_YW,pcb,test,pcb_0050_NG_YW,0050,OK,NG_YW,YW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0050_NG_ZW,pcb,test,pcb_0050_NG_ZW,0050,OK,NG_ZW,ZW,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0050_OK,pcb,train,pcb_0050_OK,0050,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0051_NG_HS,pcb,test,pcb_0051_NG_HS,0051,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0051_NG_QS,pcb,test,pcb_0051_NG_QS,0051,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0051_NG_YW,pcb,test,pcb_0051_NG_YW,0051,OK,NG_YW,YW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0051_NG_ZW,pcb,test,pcb_0051_NG_ZW,0051,OK,NG_ZW,ZW,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0051_OK,pcb,train,pcb_0051_OK,0051,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0052_NG_HS,pcb,test,pcb_0052_NG_HS,0052,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0052_NG_QS,pcb,test,pcb_0052_NG_QS,0052,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0052_NG_YW,pcb,test,pcb_0052_NG_YW,0052,OK,NG_YW,YW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0052_NG_ZW,pcb,test,pcb_0052_NG_ZW,0052,OK,NG_ZW,ZW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0052_OK,pcb,test,pcb_0052_OK,0052,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0053_NG_HS,pcb,test,pcb_0053_NG_HS,0053,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
pcb::pcb_0053_NG_QS,pcb,test,pcb_0053_NG_QS,0053,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
